,dist_img,ref_img,dmos,var,distortion,intensity
7150,I58_06_01.png,I58.png,4.35,0.9,06,01
7151,I58_06_02.png,I58.png,4.2,0.872,06,02
7152,I58_06_03.png,I58.png,3.3,1.038,06,03
7153,I58_06_04.png,I58.png,2.6,0.712,06,04
7154,I58_06_05.png,I58.png,2.3,0.64,06,05
7155,I58_07_01.png,I58.png,2.4,0.952,07,01
7156,I58_07_02.png,I58.png,2.13,0.991,07,02
7157,I58_07_03.png,I58.png,2.2,1.077,07,03
7158,I58_07_04.png,I58.png,2.2,0.945,07,04
7159,I58_07_05.png,I58.png,2.27,0.998,07,05
7160,I58_08_01.png,I58.png,4.73,0.512,08,01
7161,I58_08_02.png,I58.png,4.03,0.752,08,02
7162,I58_08_03.png,I58.png,3.35,0.969,08,03
7163,I58_08_04.png,I58.png,1.67,0.745,08,04
7164,I58_08_05.png,I58.png,1.3,0.586,08,05
7165,I58_09_01.png,I58.png,4.63,0.482,09,01
7166,I58_09_02.png,I58.png,4.5,0.671,09,02
7167,I58_09_03.png,I58.png,4.63,0.482,09,03
7168,I58_09_04.png,I58.png,3.52,0.798,09,04
7169,I58_09_05.png,I58.png,1.8,0.98,09,05
7170,I58_10_01.png,I58.png,4.03,0.795,10,01
7171,I58_10_02.png,I58.png,4.17,0.86,10,02
7172,I58_10_03.png,I58.png,3.3,0.936,10,03
7173,I58_10_04.png,I58.png,1.8,0.542,10,04
7174,I58_10_05.png,I58.png,1.53,0.806,10,05
7175,I58_11_01.png,I58.png,3.77,0.883,11,01
7176,I58_11_02.png,I58.png,3.2,0.748,11,02
7177,I58_11_03.png,I58.png,2.9,0.79,11,03
7178,I58_11_04.png,I58.png,2.9,0.87,11,04
7179,I58_11_05.png,I58.png,2.3,0.781,11,05
7180,I58_12_01.png,I58.png,4.37,0.706,12,01
7181,I58_12_02.png,I58.png,3.43,0.803,12,02
7182,I58_12_03.png,I58.png,2.93,0.772,12,03
7183,I58_12_04.png,I58.png,2.5,0.619,12,04
7184,I58_12_05.png,I58.png,2.17,0.687,12,05
7185,I58_13_01.png,I58.png,3.1,0.7,13,01
7186,I58_13_02.png,I58.png,2.33,0.65,13,02
7187,I58_13_03.png,I58.png,2.6,0.663,13,03
7188,I58_13_04.png,I58.png,2.13,1.056,13,04
7189,I58_13_05.png,I58.png,1.83,0.637,13,05
7190,I58_14_01.png,I58.png,4.37,0.657,14,01
7191,I58_14_02.png,I58.png,3.53,1.056,14,02
7192,I58_14_03.png,I58.png,3.37,0.752,14,03
7193,I58_14_04.png,I58.png,2.8,0.748,14,04
7194,I58_14_05.png,I58.png,2.27,0.68,14,05
7195,I58_15_01.png,I58.png,3.77,0.844,15,01
7196,I58_15_02.png,I58.png,2.77,1.023,15,02
7197,I58_15_03.png,I58.png,2.4,0.712,15,03
7198,I58_15_04.png,I58.png,1.77,0.716,15,04
7199,I58_15_05.png,I58.png,1.47,0.562,15,05
7200,I58_16_01.png,I58.png,4.83,0.373,16,01
7201,I58_16_02.png,I58.png,4.57,0.559,16,02
7202,I58_16_03.png,I58.png,4.17,0.687,16,03
7203,I58_16_04.png,I58.png,3.5,0.847,16,04
7204,I58_16_05.png,I58.png,2.33,0.699,16,05
7205,I58_17_01.png,I58.png,4.77,0.423,17,01
7206,I58_17_02.png,I58.png,4.57,0.559,17,02
7207,I58_17_03.png,I58.png,4.03,0.706,17,03
7208,I58_17_04.png,I58.png,3.5,0.671,17,04
7209,I58_17_05.png,I58.png,2.17,1.035,17,05
7210,I58_18_01.png,I58.png,4.37,0.547,18,01
7211,I58_18_02.png,I58.png,4.77,0.423,18,02
7212,I58_18_03.png,I58.png,4.83,0.373,18,03
7213,I58_18_04.png,I58.png,4.27,0.68,18,04
7214,I58_18_05.png,I58.png,3.73,0.814,18,05
7215,I58_19_01.png,I58.png,4.43,0.496,19,01
7216,I58_19_02.png,I58.png,4.3,0.526,19,02
7217,I58_19_03.png,I58.png,3.4,0.757,19,03
7218,I58_19_04.png,I58.png,1.97,0.875,19,04
7219,I58_19_05.png,I58.png,1.67,0.537,19,05
7220,I58_20_01.png,I58.png,4.07,0.772,20,01
7221,I58_20_02.png,I58.png,4.5,0.847,20,02
7222,I58_20_03.png,I58.png,3.07,1.181,20,03
7223,I58_20_04.png,I58.png,3.23,1.086,20,04
7224,I58_20_05.png,I58.png,3.03,1.379,20,05
7225,I58_21_01.png,I58.png,4.23,0.705,21,01
7226,I58_21_02.png,I58.png,3.5,0.885,21,02
7227,I58_21_03.png,I58.png,3.33,0.83,21,03
7228,I58_21_04.png,I58.png,3.29,0.923,21,04
7229,I58_21_05.png,I58.png,1.97,0.706,21,05
7230,I58_22_01.png,I58.png,2.9,1.221,22,01
7231,I58_22_02.png,I58.png,2.1,0.943,22,02
7232,I58_22_03.png,I58.png,2.3,0.823,22,03
7233,I58_22_04.png,I58.png,2.03,0.836,22,04
7234,I58_22_05.png,I58.png,2.0,0.816,22,05
7235,I58_23_01.png,I58.png,2.9,0.978,23,01
7236,I58_23_02.png,I58.png,2.4,0.712,23,02
7237,I58_23_03.png,I58.png,2.33,0.869,23,03
7238,I58_23_04.png,I58.png,2.33,0.943,23,04
7239,I58_23_05.png,I58.png,1.97,0.657,23,05
7240,I58_24_01.png,I58.png,4.3,0.526,24,01
7241,I58_24_02.png,I58.png,3.57,0.883,24,02
7242,I58_24_03.png,I58.png,3.13,1.07,24,03
7243,I58_24_04.png,I58.png,2.17,0.734,24,04
7244,I58_24_05.png,I58.png,1.7,0.64,24,05
7245,I58_25_01.png,I58.png,3.5,0.957,25,01
7246,I58_25_02.png,I58.png,4.07,0.68,25,02
7247,I58_25_03.png,I58.png,4.45,0.559,25,03
7248,I58_25_04.png,I58.png,4.1,0.943,25,04
7249,I58_25_05.png,I58.png,3.53,0.921,25,05
7250,I59_01_01.png,I59.png,4.8,0.4,01,01
7251,I59_01_02.png,I59.png,4.3,0.526,01,02
7252,I59_01_03.png,I59.png,3.2,0.653,01,03
7253,I59_01_04.png,I59.png,1.8,0.653,01,04
7254,I59_01_05.png,I59.png,1.37,0.605,01,05
7255,I59_02_01.png,I59.png,4.37,0.482,02,01
7256,I59_02_02.png,I59.png,3.03,0.836,02,02
7257,I59_02_03.png,I59.png,1.73,0.68,02,03
7258,I59_02_04.png,I59.png,1.47,0.499,02,04
7259,I59_02_05.png,I59.png,1.2,0.4,02,05
7260,I59_03_01.png,I59.png,4.83,0.373,03,01
7261,I59_03_02.png,I59.png,4.27,0.512,03,02
7262,I59_03_03.png,I59.png,3.43,0.803,03,03
7263,I59_03_04.png,I59.png,2.3,0.823,03,04
7264,I59_03_05.png,I59.png,1.47,0.499,03,05
7265,I59_04_01.png,I59.png,4.6,0.49,04,01
7266,I59_04_02.png,I59.png,3.17,0.898,04,02
7267,I59_04_03.png,I59.png,2.33,0.943,04,03
7268,I59_04_04.png,I59.png,2.43,0.844,04,04
7269,I59_04_05.png,I59.png,2.07,0.772,04,05
7270,I59_05_01.png,I59.png,4.67,0.471,05,01
7271,I59_05_02.png,I59.png,2.6,0.879,05,02
7272,I59_05_03.png,I59.png,1.9,0.597,05,03
7273,I59_05_04.png,I59.png,1.27,0.442,05,04
7274,I59_05_05.png,I59.png,1.4,0.554,05,05
7275,I59_06_01.png,I59.png,4.27,0.814,06,01
7276,I59_06_02.png,I59.png,3.97,0.795,06,02
7277,I59_06_03.png,I59.png,3.87,0.921,06,03
7278,I59_06_04.png,I59.png,3.37,1.016,06,04
7279,I59_06_05.png,I59.png,2.83,1.098,06,05
7280,I59_07_01.png,I59.png,3.13,0.921,07,01
7281,I59_07_02.png,I59.png,2.4,0.917,07,02
7282,I59_07_03.png,I59.png,2.8,1.222,07,03
7283,I59_07_04.png,I59.png,2.52,1.158,07,04
7284,I59_07_05.png,I59.png,2.19,0.737,07,05
7285,I59_08_01.png,I59.png,4.7,0.458,08,01
7286,I59_08_02.png,I59.png,3.27,0.929,08,02
7287,I59_08_03.png,I59.png,2.87,1.204,08,03
7288,I59_08_04.png,I59.png,2.4,1.083,08,04
7289,I59_08_05.png,I59.png,1.87,0.884,08,05
7290,I59_09_01.png,I59.png,4.63,0.482,09,01
7291,I59_09_02.png,I59.png,4.6,0.49,09,02
7292,I59_09_03.png,I59.png,4.4,0.663,09,03
7293,I59_09_04.png,I59.png,3.1,1.075,09,04
7294,I59_09_05.png,I59.png,1.3,0.458,09,05
7295,I59_10_01.png,I59.png,4.77,0.418,10,01
7296,I59_10_02.png,I59.png,4.77,0.423,10,02
7297,I59_10_03.png,I59.png,4.5,0.671,10,03
7298,I59_10_04.png,I59.png,2.5,1.025,10,04
7299,I59_10_05.png,I59.png,1.47,0.562,10,05
7300,I59_11_01.png,I59.png,4.29,0.77,11,01
7301,I59_11_02.png,I59.png,3.77,0.92,11,02
7302,I59_11_03.png,I59.png,3.43,0.955,11,03
7303,I59_11_04.png,I59.png,3.0,0.931,11,04
7304,I59_11_05.png,I59.png,2.3,0.69,11,05
7305,I59_12_01.png,I59.png,4.5,0.5,12,01
7306,I59_12_02.png,I59.png,4.03,0.752,12,02
7307,I59_12_03.png,I59.png,3.6,0.841,12,03
7308,I59_12_04.png,I59.png,2.97,0.752,12,04
7309,I59_12_05.png,I59.png,2.6,0.712,12,05
7310,I59_13_01.png,I59.png,4.27,0.814,13,01
7311,I59_13_02.png,I59.png,3.2,1.013,13,02
7312,I59_13_03.png,I59.png,2.77,0.844,13,03
7313,I59_13_04.png,I59.png,2.33,0.869,13,04
7314,I59_13_05.png,I59.png,2.3,0.64,13,05
7315,I59_14_01.png,I59.png,4.87,0.34,14,01
7316,I59_14_02.png,I59.png,4.13,0.884,14,02
7317,I59_14_03.png,I59.png,3.03,0.752,14,03
7318,I59_14_04.png,I59.png,2.77,0.883,14,04
7319,I59_14_05.png,I59.png,2.23,0.716,14,05
7320,I59_15_01.png,I59.png,4.13,0.618,15,01
7321,I59_15_02.png,I59.png,3.03,0.87,15,02
7322,I59_15_03.png,I59.png,2.53,0.957,15,03
7323,I59_15_04.png,I59.png,1.8,0.476,15,04
7324,I59_15_05.png,I59.png,1.5,0.5,15,05
7325,I59_16_01.png,I59.png,4.73,0.442,16,01
7326,I59_16_02.png,I59.png,4.47,0.618,16,02
7327,I59_16_03.png,I59.png,3.83,0.687,16,03
7328,I59_16_04.png,I59.png,2.9,0.907,16,04
7329,I59_16_05.png,I59.png,1.53,0.763,16,05
7330,I59_17_01.png,I59.png,4.83,0.373,17,01
7331,I59_17_02.png,I59.png,4.39,0.83,17,02
7332,I59_17_03.png,I59.png,4.3,0.586,17,03
7333,I59_17_04.png,I59.png,3.7,0.69,17,04
7334,I59_17_05.png,I59.png,2.37,1.08,17,05
7335,I59_18_01.png,I59.png,4.43,0.667,18,01
7336,I59_18_02.png,I59.png,4.7,0.458,18,02
7337,I59_18_03.png,I59.png,4.67,0.65,18,03
7338,I59_18_04.png,I59.png,4.43,0.559,18,04
7339,I59_18_05.png,I59.png,3.93,0.629,18,05
7340,I59_19_01.png,I59.png,4.53,0.562,19,01
7341,I59_19_02.png,I59.png,4.27,0.573,19,02
7342,I59_19_03.png,I59.png,3.7,0.862,19,03
7343,I59_19_04.png,I59.png,2.0,0.73,19,04
7344,I59_19_05.png,I59.png,1.13,0.34,19,05
7345,I59_20_01.png,I59.png,4.47,0.67,20,01
7346,I59_20_02.png,I59.png,4.57,0.616,20,02
7347,I59_20_03.png,I59.png,4.07,1.031,20,03
7348,I59_20_04.png,I59.png,4.23,0.92,20,04
7349,I59_20_05.png,I59.png,3.6,1.143,20,05
7350,I59_21_01.png,I59.png,4.5,0.719,21,01
7351,I59_21_02.png,I59.png,3.67,1.075,21,02
7352,I59_21_03.png,I59.png,3.8,0.98,21,03
7353,I59_21_04.png,I59.png,3.1,0.907,21,04
7354,I59_21_05.png,I59.png,1.53,0.562,21,05
7355,I59_22_01.png,I59.png,4.4,0.554,22,01
7356,I59_22_02.png,I59.png,4.48,0.757,22,02
7357,I59_22_03.png,I59.png,3.7,0.781,22,03
7358,I59_22_04.png,I59.png,3.73,0.964,22,04
7359,I59_22_05.png,I59.png,3.4,1.052,22,05
7360,I59_23_01.png,I59.png,2.87,0.846,23,01
7361,I59_23_02.png,I59.png,2.47,0.846,23,02
7362,I59_23_03.png,I59.png,2.5,0.806,23,03
7363,I59_23_04.png,I59.png,2.4,0.917,23,04
7364,I59_23_05.png,I59.png,2.3,0.936,23,05
7365,I59_24_01.png,I59.png,3.93,0.512,24,01
7366,I59_24_02.png,I59.png,2.93,0.929,24,02
7367,I59_24_03.png,I59.png,2.4,0.712,24,03
7368,I59_24_04.png,I59.png,1.8,0.748,24,04
7369,I59_24_05.png,I59.png,1.4,0.49,24,05
7370,I59_25_01.png,I59.png,4.0,0.568,25,01
7371,I59_25_02.png,I59.png,3.87,0.67,25,02
7372,I59_25_03.png,I59.png,4.39,0.487,25,03
7373,I59_25_04.png,I59.png,4.1,0.597,25,04
7374,I59_25_05.png,I59.png,2.93,1.093,25,05
7375,I60_01_01.png,I60.png,4.47,0.499,01,01
7376,I60_01_02.png,I60.png,4.6,0.554,01,02
7377,I60_01_03.png,I60.png,3.33,0.869,01,03
7378,I60_01_04.png,I60.png,1.97,0.605,01,04
7379,I60_01_05.png,I60.png,1.57,0.496,01,05
7380,I60_02_01.png,I60.png,4.16,0.677,02,01
7381,I60_02_02.png,I60.png,3.03,0.912,02,02
7382,I60_02_03.png,I60.png,1.8,0.702,02,03
7383,I60_02_04.png,I60.png,1.23,0.423,02,04
7384,I60_02_05.png,I60.png,1.2,0.4,02,05
7385,I60_03_01.png,I60.png,4.63,0.482,03,01
7386,I60_03_02.png,I60.png,4.7,0.458,03,02
7387,I60_03_03.png,I60.png,3.13,0.806,03,03
7388,I60_03_04.png,I60.png,2.77,0.761,03,04
7389,I60_03_05.png,I60.png,1.97,0.605,03,05
7390,I60_04_01.png,I60.png,4.57,0.559,04,01
7391,I60_04_02.png,I60.png,1.97,0.706,04,02
7392,I60_04_03.png,I60.png,1.33,0.471,04,03
7393,I60_04_04.png,I60.png,1.2,0.4,04,04
7394,I60_04_05.png,I60.png,1.13,0.34,04,05
7395,I60_05_01.png,I60.png,4.7,0.526,05,01
7396,I60_05_02.png,I60.png,2.87,1.258,05,02
7397,I60_05_03.png,I60.png,2.3,1.038,05,03
7398,I60_05_04.png,I60.png,2.5,0.847,05,04
7399,I60_05_05.png,I60.png,2.67,0.943,05,05
7400,I60_06_01.png,I60.png,4.03,0.795,06,01
7401,I60_06_02.png,I60.png,3.9,0.978,06,02
7402,I60_06_03.png,I60.png,3.63,0.836,06,03
7403,I60_06_04.png,I60.png,3.1,0.978,06,04
7404,I60_06_05.png,I60.png,2.53,0.921,06,05
7405,I60_07_01.png,I60.png,2.8,1.108,07,01
7406,I60_07_02.png,I60.png,2.63,1.197,07,02
7407,I60_07_03.png,I60.png,1.87,0.846,07,03
7408,I60_07_04.png,I60.png,1.8,0.833,07,04
7409,I60_07_05.png,I60.png,1.8,0.792,07,05
7410,I60_08_01.png,I60.png,4.6,0.49,08,01
7411,I60_08_02.png,I60.png,3.03,0.875,08,02
7412,I60_08_03.png,I60.png,1.87,0.921,08,03
7413,I60_08_04.png,I60.png,1.6,0.554,08,04
7414,I60_08_05.png,I60.png,1.47,0.562,08,05
7415,I60_09_01.png,I60.png,4.53,0.562,09,01
7416,I60_09_02.png,I60.png,4.13,0.846,09,02
7417,I60_09_03.png,I60.png,4.33,0.596,09,03
7418,I60_09_04.png,I60.png,2.33,0.869,09,04
7419,I60_09_05.png,I60.png,1.4,0.49,09,05
7420,I60_10_01.png,I60.png,4.57,0.667,10,01
7421,I60_10_02.png,I60.png,4.37,0.752,10,02
7422,I60_10_03.png,I60.png,4.16,0.766,10,03
7423,I60_10_04.png,I60.png,2.43,1.086,10,04
7424,I60_10_05.png,I60.png,1.47,0.618,10,05
7425,I60_11_01.png,I60.png,3.53,0.846,11,01
7426,I60_11_02.png,I60.png,3.47,0.846,11,02
7427,I60_11_03.png,I60.png,3.07,0.772,11,03
7428,I60_11_04.png,I60.png,2.7,0.781,11,04
7429,I60_11_05.png,I60.png,2.6,0.987,11,05
7430,I60_12_01.png,I60.png,4.53,0.67,12,01
7431,I60_12_02.png,I60.png,4.0,0.775,12,02
7432,I60_12_03.png,I60.png,3.57,0.803,12,03
7433,I60_12_04.png,I60.png,2.87,0.884,12,04
7434,I60_12_05.png,I60.png,2.45,0.797,12,05
7435,I60_13_01.png,I60.png,3.67,0.83,13,01
7436,I60_13_02.png,I60.png,2.93,0.929,13,02
7437,I60_13_03.png,I60.png,2.63,0.706,13,03
7438,I60_13_04.png,I60.png,2.57,0.92,13,04
7439,I60_13_05.png,I60.png,2.27,0.727,13,05
7440,I60_14_01.png,I60.png,4.47,0.562,14,01
7441,I60_14_02.png,I60.png,3.63,0.795,14,02
7442,I60_14_03.png,I60.png,3.2,0.872,14,03
7443,I60_14_04.png,I60.png,2.73,0.964,14,04
7444,I60_14_05.png,I60.png,1.97,0.706,14,05
7445,I60_15_01.png,I60.png,4.2,0.909,15,01
7446,I60_15_02.png,I60.png,2.97,0.752,15,02
7447,I60_15_03.png,I60.png,2.3,0.823,15,03
7448,I60_15_04.png,I60.png,1.87,0.718,15,04
7449,I60_15_05.png,I60.png,1.57,0.616,15,05
7450,I60_16_01.png,I60.png,4.57,0.496,16,01
7451,I60_16_02.png,I60.png,4.53,0.499,16,02
7452,I60_16_03.png,I60.png,3.43,0.883,16,03
7453,I60_16_04.png,I60.png,3.1,0.907,16,04
7454,I60_16_05.png,I60.png,1.93,0.929,16,05
7455,I60_17_01.png,I60.png,4.47,0.499,17,01
7456,I60_17_02.png,I60.png,4.5,0.563,17,02
7457,I60_17_03.png,I60.png,4.33,0.537,17,03
7458,I60_17_04.png,I60.png,3.47,0.921,17,04
7459,I60_17_05.png,I60.png,2.4,0.987,17,05
7460,I60_18_01.png,I60.png,4.5,0.671,18,01
7461,I60_18_02.png,I60.png,4.8,0.4,18,02
7462,I60_18_03.png,I60.png,4.65,0.478,18,03
7463,I60_18_04.png,I60.png,4.63,0.482,18,04
7464,I60_18_05.png,I60.png,4.13,0.846,18,05
7465,I60_19_01.png,I60.png,4.5,0.719,19,01
7466,I60_19_02.png,I60.png,3.73,0.814,19,02
7467,I60_19_03.png,I60.png,3.6,0.712,19,03
7468,I60_19_04.png,I60.png,2.13,0.618,19,04
7469,I60_19_05.png,I60.png,1.37,0.482,19,05
7470,I60_20_01.png,I60.png,4.27,0.964,20,01
7471,I60_20_02.png,I60.png,3.8,0.872,20,02
7472,I60_20_03.png,I60.png,3.6,1.227,20,03
7473,I60_20_04.png,I60.png,3.63,1.08,20,04
7474,I60_20_05.png,I60.png,3.33,1.193,20,05
7475,I60_21_01.png,I60.png,3.93,0.814,21,01
7476,I60_21_02.png,I60.png,3.5,0.957,21,02
7477,I60_21_03.png,I60.png,3.37,0.836,21,03
7478,I60_21_04.png,I60.png,3.13,1.056,21,04
7479,I60_21_05.png,I60.png,1.93,0.929,21,05
7480,I60_22_01.png,I60.png,4.27,0.814,22,01
7481,I60_22_02.png,I60.png,4.2,0.792,22,02
7482,I60_22_03.png,I60.png,3.83,0.934,22,03
7483,I60_22_04.png,I60.png,3.4,1.083,22,04
7484,I60_22_05.png,I60.png,3.17,0.934,22,05
7485,I60_23_01.png,I60.png,3.03,0.795,23,01
7486,I60_23_02.png,I60.png,2.81,1.33,23,02
7487,I60_23_03.png,I60.png,2.3,0.862,23,03
7488,I60_23_04.png,I60.png,1.8,0.702,23,04
7489,I60_23_05.png,I60.png,2.13,0.763,23,05
7490,I60_24_01.png,I60.png,3.6,1.052,24,01
7491,I60_24_02.png,I60.png,2.9,1.012,24,02
7492,I60_24_03.png,I60.png,2.13,0.846,24,03
7493,I60_24_04.png,I60.png,1.47,0.499,24,04
7494,I60_24_05.png,I60.png,1.57,0.616,24,05
7495,I60_25_01.png,I60.png,3.13,1.147,25,01
7496,I60_25_02.png,I60.png,3.93,0.772,25,02
7497,I60_25_03.png,I60.png,4.43,0.496,25,03
7498,I60_25_04.png,I60.png,4.1,0.943,25,04
7499,I60_25_05.png,I60.png,3.8,0.748,25,05
7500,I61_01_01.png,I61.png,4.47,0.562,01,01
7501,I61_01_02.png,I61.png,4.63,0.482,01,02
7502,I61_01_03.png,I61.png,2.73,0.854,01,03
7503,I61_01_04.png,I61.png,1.97,0.706,01,04
7504,I61_01_05.png,I61.png,1.13,0.34,01,05
7505,I61_02_01.png,I61.png,3.67,0.596,02,01
7506,I61_02_02.png,I61.png,2.87,0.846,02,02
7507,I61_02_03.png,I61.png,1.67,0.65,02,03
7508,I61_02_04.png,I61.png,1.27,0.442,02,04
7509,I61_02_05.png,I61.png,1.3,0.64,02,05
7510,I61_03_01.png,I61.png,4.43,0.716,03,01
7511,I61_03_02.png,I61.png,4.03,0.647,03,02
7512,I61_03_03.png,I61.png,2.37,0.657,03,03
7513,I61_03_04.png,I61.png,2.0,0.632,03,04
7514,I61_03_05.png,I61.png,1.45,0.559,03,05
7515,I61_04_01.png,I61.png,4.27,0.772,04,01
7516,I61_04_02.png,I61.png,2.7,0.971,04,02
7517,I61_04_03.png,I61.png,1.73,0.772,04,03
7518,I61_04_04.png,I61.png,1.5,0.719,04,04
7519,I61_04_05.png,I61.png,1.23,0.423,04,05
7520,I61_05_01.png,I61.png,4.47,0.618,05,01
7521,I61_05_02.png,I61.png,2.17,0.86,05,02
7522,I61_05_03.png,I61.png,1.77,0.559,05,03
7523,I61_05_04.png,I61.png,1.83,0.734,05,04
7524,I61_05_05.png,I61.png,1.63,0.706,05,05
7525,I61_06_01.png,I61.png,4.6,0.554,06,01
7526,I61_06_02.png,I61.png,4.17,0.778,06,02
7527,I61_06_03.png,I61.png,4.33,0.699,06,03
7528,I61_06_04.png,I61.png,3.73,0.929,06,04
7529,I61_06_05.png,I61.png,2.4,0.987,06,05
7530,I61_07_01.png,I61.png,2.9,1.106,07,01
7531,I61_07_02.png,I61.png,2.47,0.957,07,02
7532,I61_07_03.png,I61.png,2.33,1.247,07,03
7533,I61_07_04.png,I61.png,2.8,1.046,07,04
7534,I61_07_05.png,I61.png,1.87,0.763,07,05
7535,I61_08_01.png,I61.png,4.6,0.49,08,01
7536,I61_08_02.png,I61.png,3.57,0.716,08,02
7537,I61_08_03.png,I61.png,3.1,0.978,08,03
7538,I61_08_04.png,I61.png,2.1,0.943,08,04
7539,I61_08_05.png,I61.png,1.7,0.64,08,05
7540,I61_09_01.png,I61.png,4.67,0.471,09,01
7541,I61_09_02.png,I61.png,3.4,0.917,09,02
7542,I61_09_03.png,I61.png,3.4,1.083,09,03
7543,I61_09_04.png,I61.png,1.6,0.8,09,04
7544,I61_09_05.png,I61.png,1.23,0.423,09,05
7545,I61_10_01.png,I61.png,4.27,0.772,10,01
7546,I61_10_02.png,I61.png,4.1,0.746,10,02
7547,I61_10_03.png,I61.png,3.63,0.836,10,03
7548,I61_10_04.png,I61.png,1.93,0.573,10,04
7549,I61_10_05.png,I61.png,1.47,0.562,10,05
7550,I61_11_01.png,I61.png,4.17,0.687,11,01
7551,I61_11_02.png,I61.png,3.3,0.971,11,02
7552,I61_11_03.png,I61.png,2.9,0.978,11,03
7553,I61_11_04.png,I61.png,2.6,0.757,11,04
7554,I61_11_05.png,I61.png,2.37,0.836,11,05
7555,I61_12_01.png,I61.png,4.63,0.482,12,01
7556,I61_12_02.png,I61.png,3.83,0.734,12,02
7557,I61_12_03.png,I61.png,3.23,0.667,12,03
7558,I61_12_04.png,I61.png,2.8,0.909,12,04
7559,I61_12_05.png,I61.png,2.63,0.752,12,05
7560,I61_13_01.png,I61.png,3.87,0.806,13,01
7561,I61_13_02.png,I61.png,2.83,0.969,13,02
7562,I61_13_03.png,I61.png,2.73,0.854,13,03
7563,I61_13_04.png,I61.png,2.47,1.024,13,04
7564,I61_13_05.png,I61.png,2.1,1.012,13,05
7565,I61_14_01.png,I61.png,4.47,0.499,14,01
7566,I61_14_02.png,I61.png,3.32,0.736,14,02
7567,I61_14_03.png,I61.png,2.67,0.83,14,03
7568,I61_14_04.png,I61.png,2.43,0.883,14,04
7569,I61_14_05.png,I61.png,2.3,0.737,14,05
7570,I61_15_01.png,I61.png,3.6,0.879,15,01
7571,I61_15_02.png,I61.png,3.2,0.748,15,02
7572,I61_15_03.png,I61.png,2.67,0.745,15,03
7573,I61_15_04.png,I61.png,1.8,0.4,15,04
7574,I61_15_05.png,I61.png,1.53,0.499,15,05
7575,I61_16_01.png,I61.png,4.67,0.471,16,01
7576,I61_16_02.png,I61.png,4.3,0.586,16,02
7577,I61_16_03.png,I61.png,3.57,0.92,16,03
7578,I61_16_04.png,I61.png,3.0,0.966,16,04
7579,I61_16_05.png,I61.png,1.9,0.746,16,05
7580,I61_17_01.png,I61.png,4.53,0.718,17,01
7581,I61_17_02.png,I61.png,4.5,0.5,17,02
7582,I61_17_03.png,I61.png,4.1,0.651,17,03
7583,I61_17_04.png,I61.png,2.83,0.86,17,04
7584,I61_17_05.png,I61.png,1.93,0.854,17,05
7585,I61_18_01.png,I61.png,4.1,0.651,18,01
7586,I61_18_02.png,I61.png,4.43,0.496,18,02
7587,I61_18_03.png,I61.png,4.7,0.458,18,03
7588,I61_18_04.png,I61.png,4.1,0.79,18,04
7589,I61_18_05.png,I61.png,3.63,0.795,18,05
7590,I61_19_01.png,I61.png,4.48,0.5,19,01
7591,I61_19_02.png,I61.png,3.5,0.885,19,02
7592,I61_19_03.png,I61.png,2.5,0.719,19,03
7593,I61_19_04.png,I61.png,1.57,0.559,19,04
7594,I61_19_05.png,I61.png,1.03,0.18,19,05
7595,I61_20_01.png,I61.png,4.47,0.67,20,01
7596,I61_20_02.png,I61.png,4.57,0.616,20,02
7597,I61_20_03.png,I61.png,4.43,0.803,20,03
7598,I61_20_04.png,I61.png,4.03,0.836,20,04
7599,I61_20_05.png,I61.png,4.33,0.869,20,05
7600,I61_21_01.png,I61.png,4.0,0.894,21,01
7601,I61_21_02.png,I61.png,3.27,0.929,21,02
7602,I61_21_03.png,I61.png,2.63,0.875,21,03
7603,I61_21_04.png,I61.png,2.27,0.892,21,04
7604,I61_21_05.png,I61.png,1.13,0.34,21,05
7605,I61_22_01.png,I61.png,4.27,0.772,22,01
7606,I61_22_02.png,I61.png,4.23,0.803,22,02
7607,I61_22_03.png,I61.png,4.0,0.894,22,03
7608,I61_22_04.png,I61.png,3.1,0.79,22,04
7609,I61_22_05.png,I61.png,2.7,0.737,22,05
7610,I61_23_01.png,I61.png,2.9,1.136,23,01
7611,I61_23_02.png,I61.png,2.2,0.872,23,02
7612,I61_23_03.png,I61.png,2.53,0.957,23,03
7613,I61_23_04.png,I61.png,2.23,0.883,23,04
7614,I61_23_05.png,I61.png,2.23,0.989,23,05
7615,I61_24_01.png,I61.png,3.3,1.005,24,01
7616,I61_24_02.png,I61.png,2.3,1.005,24,02
7617,I61_24_03.png,I61.png,1.67,0.65,24,03
7618,I61_24_04.png,I61.png,1.53,0.846,24,04
7619,I61_24_05.png,I61.png,1.27,0.573,24,05
7620,I61_25_01.png,I61.png,2.67,0.978,25,01
7621,I61_25_02.png,I61.png,3.67,0.83,25,02
7622,I61_25_03.png,I61.png,4.17,0.778,25,03
7623,I61_25_04.png,I61.png,4.33,0.596,25,04
7624,I61_25_05.png,I61.png,3.53,0.763,25,05
7625,I62_01_01.png,I62.png,4.63,0.657,01,01
7626,I62_01_02.png,I62.png,4.03,0.605,01,02
7627,I62_01_03.png,I62.png,2.6,0.8,01,03
7628,I62_01_04.png,I62.png,1.87,0.67,01,04
7629,I62_01_05.png,I62.png,1.43,0.496,01,05
7630,I62_02_01.png,I62.png,3.8,0.748,02,01
